분류업종,세부업종,성별,전공,경력,경력연관성,경력직종,매출액
1,1,1,,1,1,4,2300
1,1,1,,1,1,5,230
1,1,1,,1,1,5,350
1,1,1,,1,3,4,100
1,1,1,,1,5,5,100
1,1,1,,10,,,100
1,1,1,,10,,,20
1,1,1,,11,,,100
1,1,1,,11,,,210
1,1,1,,11,,,50
1,1,1,,11,,,50
1,1,1,,11,,,80
1,1,1,,4,4,5,300
1,1,1,,4,5,1,1400
1,1,1,1,1,5,5,193
1,1,1,1,2,1,1,40
1,1,1,1,2,1,4,15
1,1,1,2,1,1,5,180
1,1,1,2,1,2,5,100
1,1,1,2,1,2,5,96
1,1,1,2,1,4,1,350
1,1,1,2,1,5,2,200
1,1,1,2,11,,,50
1,1,1,2,2,4,2,100
1,1,1,2,2,4,2,80
1,1,1,2,4,2,1,15
1,1,1,2,4,4,1,500
1,1,1,2,4,5,1,0
1,1,1,2,7,,,240
1,1,1,3,4,4,1,120
1,1,1,4,1,3,3,50
1,1,1,4,4,2,1,30
1,1,1,4,4,4,1,5
1,1,1,4,4,4,2,0
1,1,1,6,1,4,2,30
1,1,1,6,11,,,200
1,1,2,,11,,,194
1,1,2,,2,1,5,0
1,1,2,,8,,,0
1,1,2,1,2,5,2,0
1,2,1,,1,3,5,20
1,2,1,,1,4,4,280
1,2,1,,1,4,5,450
1,2,1,,1,5,4,280
1,2,1,,1,5,4,60
1,2,1,,1,5,5,400
1,2,1,,1,5,5,460
1,2,1,,11,,,60
1,2,1,,4,5,1,20
1,2,1,1,1,4,5,367
1,2,1,1,3,5,1,500
1,2,1,1,4,1,1,600
1,2,1,2,1,4,5,240
1,2,1,2,2,5,5,200
1,2,1,2,4,1,1,50
1,2,1,2,4,5,1,100
1,2,1,2,7,,,40
1,2,1,4,1,5,2,250
1,2,1,6,4,5,1,400
1,2,2,,1,3,5,212
1,2,2,,8,,,400
1,2,2,2,1,4,5,150
1,3,1,,1,5,4,0
1,3,1,,1,5,4,100
1,3,1,,1,5,4,650
1,3,1,1,1,4,5,400
1,3,1,1,1,5,5,0
1,3,1,1,2,4,5,160
1,3,1,2,1,5,2,50
1,3,1,4,1,4,5,500
10,95,1,,1,1,2,25
10,95,1,,1,1,3,12
10,95,1,,1,1,3,50
10,95,1,,1,1,4,20
10,95,1,,1,1,4,25
10,95,1,,1,1,4,40
10,95,1,,1,1,5,75
10,95,1,,1,2,3,30
10,95,1,,1,2,3,50
10,95,1,,1,2,4,150
10,95,1,,1,2,4,30
10,95,1,,1,2,4,50
10,95,1,,1,2,4,50
10,95,1,,1,2,5,0
10,95,1,,1,3,4,25
10,95,1,,1,3,5,96
10,95,1,,1,4,2,35
10,95,1,,1,4,3,160
10,95,1,,1,4,3,18
10,95,1,,1,4,3,230
10,95,1,,1,4,3,60
10,95,1,,1,4,4,10
10,95,1,,1,4,4,10
10,95,1,,1,4,4,11
10,95,1,,1,4,4,110
10,95,1,,1,4,4,120
10,95,1,,1,4,4,15
10,95,1,,1,4,4,150
10,95,1,,1,4,4,150
10,95,1,,1,4,4,20
10,95,1,,1,4,4,20
10,95,1,,1,4,4,20
10,95,1,,1,4,4,20
10,95,1,,1,4,4,200
10,95,1,,1,4,4,25
10,95,1,,1,4,4,25
10,95,1,,1,4,4,30
10,95,1,,1,4,4,30
10,95,1,,1,4,4,35
10,95,1,,1,4,4,40
10,95,1,,1,4,4,45
10,95,1,,1,4,4,5
10,95,1,,1,4,4,5
10,95,1,,1,4,4,50
10,95,1,,1,4,4,50
10,95,1,,1,4,4,50
10,95,1,,1,4,4,50
10,95,1,,1,4,4,50
10,95,1,,1,4,4,6
10,95,1,,1,4,4,7
10,95,1,,1,4,4,70
10,95,1,,1,4,4,9
10,95,1,,1,4,5,10
10,95,1,,1,4,5,1400
10,95,1,,1,4,5,50
10,95,1,,1,5,2,20
10,95,1,,1,5,2,60
10,95,1,,1,5,3,100
10,95,1,,1,5,3,18
10,95,1,,1,5,3,20
10,95,1,,1,5,3,20
10,95,1,,1,5,3,60
10,95,1,,1,5,3,62
10,95,1,,1,5,4,10
10,95,1,,1,5,4,10
10,95,1,,1,5,4,10
10,95,1,,1,5,4,10
10,95,1,,1,5,4,100
10,95,1,,1,5,4,100
10,95,1,,1,5,4,100
10,95,1,,1,5,4,100
10,95,1,,1,5,4,100
10,95,1,,1,5,4,100
10,95,1,,1,5,4,12
10,95,1,,1,5,4,12
10,95,1,,1,5,4,120
10,95,1,,1,5,4,13
10,95,1,,1,5,4,130
10,95,1,,1,5,4,15
10,95,1,,1,5,4,15
10,95,1,,1,5,4,15
10,95,1,,1,5,4,15
10,95,1,,1,5,4,150
10,95,1,,1,5,4,150
10,95,1,,1,5,4,150
10,95,1,,1,5,4,150
10,95,1,,1,5,4,150
10,95,1,,1,5,4,16
10,95,1,,1,5,4,16
10,95,1,,1,5,4,17
10,95,1,,1,5,4,17
10,95,1,,1,5,4,19
10,95,1,,1,5,4,20
10,95,1,,1,5,4,20
10,95,1,,1,5,4,20
10,95,1,,1,5,4,200
10,95,1,,1,5,4,200
10,95,1,,1,5,4,200
10,95,1,,1,5,4,200
10,95,1,,1,5,4,24
10,95,1,,1,5,4,30
10,95,1,,1,5,4,30
10,95,1,,1,5,4,30
10,95,1,,1,5,4,30
10,95,1,,1,5,4,30
10,95,1,,1,5,4,36
10,95,1,,1,5,4,36
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,40
10,95,1,,1,5,4,48
10,95,1,,1,5,4,5
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,50
10,95,1,,1,5,4,6
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,60
10,95,1,,1,5,4,70
10,95,1,,1,5,4,70
10,95,1,,1,5,4,70
10,95,1,,1,5,4,70
10,95,1,,1,5,4,8
10,95,1,,1,5,4,8
10,95,1,,1,5,4,8.4
10,95,1,,1,5,4,80
10,95,1,,1,5,4,84
10,95,1,,1,5,4,85
10,95,1,,1,5,4,90
10,95,1,,1,5,4,90
10,95,1,,1,5,5,15
10,95,1,,1,5,5,70
10,95,1,,10,,,10
10,95,1,,10,,,12
10,95,1,,10,,,18
10,95,1,,10,,,3
10,95,1,,10,,,33
10,95,1,,10,,,96
10,95,1,,11,,,10
10,95,1,,11,,,10
10,95,1,,11,,,100
10,95,1,,11,,,12
10,95,1,,11,,,13
10,95,1,,11,,,150
10,95,1,,11,,,18
10,95,1,,11,,,5
10,95,1,,11,,,5
10,95,1,,11,,,9
10,95,1,,2,5,2,100
10,95,1,,2,5,4,100
10,95,1,,2,5,4,300
10,95,1,,2,5,4,60
10,95,1,,3,1,5,15
10,95,1,,4,1,1,150
10,95,1,,4,1,1,25
10,95,1,,4,1,1,30
10,95,1,,4,2,1,80
10,95,1,,4,3,1,120
10,95,1,,4,4,1,110
10,95,1,,4,4,1,12
10,95,1,,4,4,1,15
10,95,1,,4,4,1,20
10,95,1,,4,4,1,200
10,95,1,,4,4,1,30
10,95,1,,4,4,1,42
10,95,1,,4,4,1,7
10,95,1,,4,4,1,8
10,95,1,,4,4,1,80
10,95,1,,4,4,4,30
10,95,1,,4,4,4,60
10,95,1,,4,4,5,20
10,95,1,,4,5,1,10
10,95,1,,4,5,1,100
10,95,1,,4,5,1,12
10,95,1,,4,5,1,15
10,95,1,,4,5,1,15
10,95,1,,4,5,1,150
10,95,1,,4,5,1,150
10,95,1,,4,5,1,17
10,95,1,,4,5,1,2
10,95,1,,4,5,1,20
10,95,1,,4,5,1,200
10,95,1,,4,5,1,25
10,95,1,,4,5,1,300
10,95,1,,4,5,1,36
10,95,1,,4,5,1,36
10,95,1,,4,5,1,48
10,95,1,,4,5,1,50
10,95,1,,4,5,1,50
10,95,1,,4,5,1,50
10,95,1,,4,5,1,6
10,95,1,,4,5,1,7
10,95,1,,4,5,1,70
10,95,1,,4,5,4,20
10,95,1,,4,5,4,50
10,95,1,,4,5,4,50
10,95,1,,4,5,4,70
10,95,1,,5,1,,30
10,95,1,,5,2,,20
10,95,1,,5,4,,100
10,95,1,,5,5,,15
10,95,1,,5,5,,50
10,95,1,,9,,,130
10,95,1,,9,,,2.4
10,95,1,1,1,1,2,90
10,95,1,1,1,1,5,15
10,95,1,1,1,2,4,45
10,95,1,1,1,4,2,100
10,95,1,1,1,4,2,80
10,95,1,1,1,4,2,90
10,95,1,1,1,4,4,32
10,95,1,1,1,4,4,80
10,95,1,1,1,4,5,12
10,95,1,1,1,4,5,50
10,95,1,1,1,5,2,15
10,95,1,1,1,5,2,20
10,95,1,1,1,5,2,65
10,95,1,1,1,5,2,80
10,95,1,1,1,5,4,100
10,95,1,1,1,5,4,150
10,95,1,1,1,5,4,180
10,95,1,1,1,5,4,20
10,95,1,1,1,5,4,300
10,95,1,1,1,5,5,100
10,95,1,1,10,,,30
10,95,1,1,10,,,35
10,95,1,1,2,2,3,180
10,95,1,1,2,4,4,150
10,95,1,1,2,5,2,45
10,95,1,1,2,5,4,60
10,95,1,1,2,5,4,70
10,95,1,1,4,4,1,100
10,95,1,1,4,5,1,100
10,95,1,1,4,5,1,30
10,95,1,1,4,5,1,5
10,95,1,1,7,,,85
10,95,1,2,7,,,80
10,95,1,3,1,5,2,60
10,95,1,4,1,1,5,5
10,95,1,4,1,2,5,30
10,95,1,4,1,3,4,150
10,95,1,4,1,5,4,100
10,95,1,4,1,5,4,60
10,95,1,4,2,5,4,50
10,95,1,5,4,2,1,48
10,95,1,6,1,1,3,90
10,95,1,6,1,1,5,40
10,95,1,6,1,5,4,24
10,95,2,,1,1,3,10
10,95,2,,1,2,4,15
10,95,2,,1,2,5,15
10,95,2,,1,4,4,18
10,95,2,,1,4,4,35
10,95,2,,1,4,4,40
10,95,2,,1,4,4,5
10,95,2,,1,4,4,50
10,95,2,,1,4,4,8
10,95,2,,1,5,4,15
10,95,2,,1,5,4,15
10,95,2,,1,5,4,20
10,95,2,,1,5,4,30
10,95,2,,1,5,4,36
10,95,2,,1,5,4,50
10,95,2,,1,5,4,8
10,95,2,,11,,,6
10,95,2,,4,5,1,10
10,95,2,,4,5,1,12
10,95,2,,4,5,1,14
10,95,2,,4,5,1,14
10,95,2,,4,5,1,15
10,95,2,,4,5,1,18
10,95,2,,4,5,1,35
10,95,2,,4,5,1,35
10,95,2,,4,5,4,20
10,95,2,,4,5,4,24
10,95,2,,4,5,4,3
10,95,2,,5,4,,15
10,95,2,,5,5,,15
10,95,2,,8,,,1
10,95,2,,8,,,10
10,95,2,,8,,,10
10,95,2,,8,,,10
10,95,2,,8,,,10
10,95,2,,8,,,12
10,95,2,,8,,,12
10,95,2,,8,,,12
10,95,2,,8,,,12
10,95,2,,8,,,12
10,95,2,,8,,,13
10,95,2,,8,,,13
10,95,2,,8,,,150
10,95,2,,8,,,18
10,95,2,,8,,,18
10,95,2,,8,,,18
10,95,2,,8,,,23
10,95,2,,8,,,25
10,95,2,,8,,,3
10,95,2,,8,,,30
10,95,2,,8,,,30
10,95,2,,8,,,36
10,95,2,,8,,,45
10,95,2,,8,,,45
10,95,2,,8,,,5
10,95,2,,8,,,6
10,95,2,,8,,,7
10,95,2,,8,,,8
10,95,2,,8,,,9
10,95,2,1,1,2,5,150
10,95,2,1,4,5,1,100
10,95,2,1,5,5,,36
10,95,2,2,11,,,12
10,95,2,4,4,1,1,40
2,10,1,,1,1,1,3
2,10,1,,1,1,4,10
2,10,1,,1,1,4,10
2,10,1,,1,1,4,25
2,10,1,,1,1,4,7
2,10,1,,1,1,4,9
2,10,1,,1,2,3,18
2,10,1,,1,2,3,5
2,10,1,,1,2,3,80
2,10,1,,1,2,5,15
2,10,1,,1,2,5,25
2,10,1,,1,3,4,50
2,10,1,,1,3,4,50
2,10,1,,1,4,3,15
2,10,1,,1,4,3,15
2,10,1,,1,4,3,320
2,10,1,,1,4,4,10
2,10,1,,1,4,4,10
2,10,1,,1,4,4,20
2,10,1,,1,4,4,20
2,10,1,,1,4,4,20
2,10,1,,1,4,4,5
2,10,1,,1,5,3,90
2,10,1,,1,5,4,5
2,10,1,,1,5,4,5
2,10,1,,1,5,5,60
2,10,1,,10,,,0
2,10,1,,10,,,10
2,10,1,,10,,,20
2,10,1,,10,,,20
2,10,1,,10,,,20
2,10,1,,10,,,24
2,10,1,,10,,,30
2,10,1,,10,,,30
2,10,1,,10,,,5
2,10,1,,10,,,5
2,10,1,,10,,,5
2,10,1,,11,,,16
2,10,1,,11,,,17
2,10,1,,11,,,20
2,10,1,,11,,,20
2,10,1,,11,,,20
2,10,1,,11,,,20
2,10,1,,11,,,20
2,10,1,,11,,,24
2,10,1,,11,,,25
2,10,1,,11,,,3
2,10,1,,11,,,30
2,10,1,,11,,,300
2,10,1,,11,,,38
2,10,1,,11,,,6
2,10,1,,11,,,9.6
2,10,1,,2,1,1,6
2,10,1,,2,1,1,80
2,10,1,,2,1,4,12
2,10,1,,2,1,5,12
2,10,1,,2,1,5,29
2,10,1,,3,1,4,20
2,10,1,,4,1,1,10
2,10,1,,4,1,1,15
2,10,1,,4,1,1,18
2,10,1,,4,1,1,24
2,10,1,,4,1,1,30
2,10,1,,4,1,1,50
2,10,1,,4,1,1,60
2,10,1,,4,1,1,7.2
2,10,1,,4,1,1,8
2,10,1,,4,2,1,15
2,10,1,,4,2,1,25
2,10,1,,4,4,1,10
2,10,1,,4,4,1,75
2,10,1,,4,5,1,200
2,10,1,,4,5,1,6
2,10,1,,5,1,,13
2,10,1,,5,3,,200
2,10,1,,9,,,0
2,10,1,,9,,,5
2,10,1,1,1,3,4,60
2,10,1,1,1,4,4,20
2,10,1,1,2,1,1,23
2,10,1,1,2,3,1,68
2,10,1,2,1,2,2,35
2,10,1,2,1,2,4,27
2,10,1,2,1,4,1,15
2,10,1,2,10,,,10
2,10,1,2,11,,,150
2,10,1,3,1,5,1,260
2,10,1,3,1,5,2,100
2,10,1,3,10,,,137
2,10,1,3,4,1,1,10
2,10,1,4,1,2,5,110
2,10,1,4,1,4,5,100
2,10,1,4,11,,,9
2,10,1,4,2,1,1,200
2,10,1,4,2,1,5,5
2,10,1,4,3,1,1,10
2,10,1,4,4,3,1,900
2,10,1,4,6,1,3,15
2,10,1,5,1,5,2,80
2,10,1,5,1,5,4,25
2,10,1,5,4,2,1,12
2,10,1,6,1,3,5,5
2,10,2,,1,1,4,40
2,10,2,,1,1,4,45
2,10,2,,1,1,4,60
2,10,2,,1,1,5,20
2,10,2,,1,2,4,15
2,10,2,,1,2,4,15
2,10,2,,1,2,5,40
2,10,2,,1,4,4,13
2,10,2,,1,4,4,5
2,10,2,,1,4,5,30
2,10,2,,1,5,3,20
2,10,2,,1,5,4,35
2,10,2,,1,5,4,50
2,10,2,,11,,,0
2,10,2,,11,,,10
2,10,2,,11,,,10
2,10,2,,11,,,10
2,10,2,,11,,,12
2,10,2,,11,,,12
2,10,2,,11,,,20
2,10,2,,11,,,80
2,10,2,,2,2,4,6
2,10,2,,3,4,4,30
2,10,2,,4,1,1,20
2,10,2,,4,1,1,35
2,10,2,,4,1,1,85
2,10,2,,4,1,1,9
2,10,2,,4,2,1,8
2,10,2,,4,5,1,0
2,10,2,,4,5,1,30
2,10,2,,8,,,0
2,10,2,,8,,,0
2,10,2,,8,,,0.5
2,10,2,,8,,,1
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,10
2,10,2,,8,,,12
2,10,2,,8,,,15
2,10,2,,8,,,15
2,10,2,,8,,,15
2,10,2,,8,,,15
2,10,2,,8,,,15
2,10,2,,8,,,15
2,10,2,,8,,,2
2,10,2,,8,,,20
2,10,2,,8,,,20
2,10,2,,8,,,24
2,10,2,,8,,,24
2,10,2,,8,,,25
2,10,2,,8,,,28
2,10,2,,8,,,28
2,10,2,,8,,,3
2,10,2,,8,,,30
2,10,2,,8,,,30
2,10,2,,8,,,30
2,10,2,,8,,,30
2,10,2,,8,,,35
2,10,2,,8,,,36
2,10,2,,8,,,5
2,10,2,,8,,,5
2,10,2,,8,,,50
2,10,2,,8,,,60
2,10,2,,8,,,7
2,10,2,,8,,,9
2,10,2,,9,,,30
2,10,2,2,2,5,2,200
2,10,2,2,3,1,5,0
2,10,2,3,1,4,3,50
2,10,2,4,1,1,5,250
2,10,2,4,1,1,5,65
2,10,2,4,1,3,5,100
2,10,2,4,1,5,2,50
2,10,2,4,11,,,10
2,10,2,4,3,2,5,50
2,10,2,4,8,,,3
2,10,2,5,3,1,5,600
2,10,2,5,8,,,18
2,10,2,6,11,,,50
2,11,1,,1,3,3,78
2,11,1,,1,3,5,5
2,11,1,,1,3,5,50
2,11,1,,1,4,5,50
2,11,1,,1,4,5,6
2,11,1,,1,4,5,60
2,11,1,,1,5,3,72
2,11,1,,1,5,4,17
2,11,1,,1,5,4,37
2,11,1,,1,5,4,60
2,11,1,,10,,,15
2,11,1,,10,,,18
2,11,1,,10,,,20
2,11,1,,10,,,26
2,11,1,,11,,,5
2,11,1,,11,,,90
2,11,1,,2,2,5,240
2,11,1,,4,1,1,300
2,11,1,,4,1,1,35
2,11,1,,4,1,1,5
2,11,1,,4,2,1,50
2,11,1,,4,4,1,170
2,11,1,,4,5,1,40
2,11,1,,4,5,4,50
2,11,1,,9,,,28
2,11,1,1,1,1,5,100
2,11,1,1,1,1,5,5
2,11,1,1,1,2,2,28
2,11,1,1,1,4,5,70
2,11,1,1,1,5,3,60
2,11,1,1,1,5,5,70
2,11,1,1,10,,,480
2,11,1,1,11,,,160
2,11,1,1,2,4,2,0
2,11,1,1,4,2,1,150
2,11,1,2,1,4,2,120
2,11,1,2,1,5,5,250
2,11,1,3,1,3,3,357
2,11,1,3,1,4,4,250
2,11,1,3,1,4,5,250
2,11,1,3,4,1,1,50
2,11,1,4,1,2,5,300
2,11,1,4,1,4,1,10
2,11,1,4,10,,,20
2,11,1,4,11,,,200
2,11,1,4,3,2,5,30
2,11,1,4,4,2,1,15
2,11,1,4,4,2,1,150
2,11,1,4,4,3,1,15
2,11,1,4,4,4,1,80
2,11,1,5,11,,,30
2,11,2,,1,2,4,11
2,11,2,,1,4,4,60
2,11,2,,4,2,1,10
2,11,2,,4,4,1,10
2,11,2,,8,,,15
2,11,2,,8,,,25
2,11,2,,8,,,36
2,11,2,2,1,4,5,17
2,11,2,4,8,,,0
2,11,2,4,8,,,3
2,13,1,,1,1,3,120
2,13,1,,1,1,4,50
2,13,1,,1,1,5,5
2,13,1,,1,2,5,80
2,13,1,,1,3,4,14
2,13,1,,1,4,4,15
2,13,1,,1,4,4,1500
2,13,1,,1,4,4,200
2,13,1,,1,4,4,30
2,13,1,,1,4,4,400
2,13,1,,1,4,4,50
2,13,1,,1,4,4,65
2,13,1,,1,4,4,80
2,13,1,,1,4,4,80
2,13,1,,1,5,3,350
2,13,1,,1,5,3,650
2,13,1,,1,5,4,1000
2,13,1,,1,5,4,2400
2,13,1,,1,5,4,25
2,13,1,,1,5,4,25
2,13,1,,1,5,4,30
2,13,1,,1,5,4,40
2,13,1,,1,5,4,400
2,13,1,,1,5,4,42
2,13,1,,1,5,4,50
2,13,1,,1,5,4,60
2,13,1,,1,5,4,80
2,13,1,,1,5,4,80
2,13,1,,10,,,110
2,13,1,,10,,,9
2,13,1,,11,,,15
2,13,1,,11,,,5
2,13,1,,3,2,5,24
2,13,1,,4,2,1,200
2,13,1,,4,2,5,0
2,13,1,,4,4,1,15
2,13,1,,4,4,1,200
2,13,1,,4,4,1,48
2,13,1,,4,4,1,51
2,13,1,,4,5,1,150
2,13,1,,4,5,1,700
2,13,1,,9,,,12
2,13,1,,9,,,20
2,13,1,1,1,1,3,50
2,13,1,1,1,1,5,55
2,13,1,1,1,4,2,70
2,13,1,1,1,4,4,5
2,13,1,1,1,4,5,100
2,13,1,1,4,4,1,200
2,13,1,2,1,4,4,550
2,13,1,3,1,1,5,60
2,13,1,3,1,5,4,40
2,13,1,3,4,2,1,15
2,13,1,3,4,5,3,200
2,13,1,4,1,4,3,370
2,13,1,4,4,4,1,120
2,13,1,5,1,3,5,60
2,13,2,,1,1,3,30
2,13,2,,1,1,4,17
2,13,2,,1,2,5,150
2,13,2,,1,4,3,10
2,13,2,,1,4,4,0
2,13,2,,1,4,4,20
2,13,2,,1,4,4,3
2,13,2,,1,4,4,45
2,13,2,,1,4,4,55
2,13,2,,1,4,5,100
2,13,2,,1,5,4,10
2,13,2,,1,5,4,15
2,13,2,,1,5,4,20
2,13,2,,1,5,4,20
2,13,2,,1,5,4,24
2,13,2,,1,5,4,30
2,13,2,,1,5,4,40
2,13,2,,1,5,5,26
2,13,2,,11,,,10
2,13,2,,4,1,1,20
2,13,2,,4,2,1,5
2,13,2,,4,2,3,50
2,13,2,,5,4,,5
2,13,2,,5,5,,20
2,13,2,,8,,,1.2
2,13,2,,8,,,10
2,13,2,,8,,,10
2,13,2,,8,,,12
2,13,2,,8,,,12
2,13,2,,8,,,12
2,13,2,,8,,,13
2,13,2,,8,,,18
2,13,2,,8,,,18
2,13,2,,8,,,20
2,13,2,,8,,,20
2,13,2,,8,,,20
2,13,2,,8,,,20
2,13,2,,8,,,200
2,13,2,,8,,,24
2,13,2,,8,,,30
2,13,2,,8,,,35
2,13,2,,8,,,35
2,13,2,,8,,,4
2,13,2,,8,,,5
2,13,2,,8,,,5
2,13,2,,8,,,5
2,13,2,,8,,,50
2,13,2,,8,,,80
2,13,2,,8,,,80
2,13,2,,8,,,9
2,13,2,,8,,,90
2,13,2,1,2,3,2,70
2,13,2,1,5,3,,20
2,13,2,1,8,,,15
2,13,2,2,8,,,15
2,13,2,3,1,5,5,250
2,13,2,3,8,,,20
2,13,2,5,8,,,7
2,13,2,5,8,,,80
2,14,1,,1,1,4,4
2,14,1,,1,3,3,40
