분류업종,세부업종,성별,전공,경력,경력연관성,경력직종,매출액
6,73,2,6,1,5,5,70
6,73,2,6,2,1,5,96
6,73,2,6,4,1,1,500
7,74,1,,1,1,3,35
7,74,1,,1,1,4,10
7,74,1,,1,1,4,10
7,74,1,,1,1,4,15
7,74,1,,1,1,4,25
7,74,1,,1,1,4,48
7,74,1,,1,1,4,50
7,74,1,,1,2,4,150
7,74,1,,1,2,5,100
7,74,1,,1,2,5,173
7,74,1,,1,2,5,25
7,74,1,,1,2,5,35
7,74,1,,1,2,5,60
7,74,1,,1,3,3,100
7,74,1,,1,4,3,150
7,74,1,,1,4,4,130
7,74,1,,1,4,4,24
7,74,1,,1,4,4,55
7,74,1,,1,4,5,7
7,74,1,,1,4,5,70
7,74,1,,1,4,5,70
7,74,1,,1,5,4,100
7,74,1,,1,5,4,145
7,74,1,,1,5,4,220
7,74,1,,1,5,4,24
7,74,1,,1,5,4,50
7,74,1,,1,5,4,80
7,74,1,,10,,,50
7,74,1,,10,,,55
7,74,1,,10,,,90
7,74,1,,2,1,5,200
7,74,1,,2,4,5,30
7,74,1,,2,4,5,700
7,74,1,,3,1,4,25
7,74,1,,3,1,5,12
7,74,1,,3,2,5,240
7,74,1,,4,1,1,130
7,74,1,,4,1,1,230
7,74,1,,4,1,1,30
7,74,1,,4,1,1,35
7,74,1,,4,1,1,350
7,74,1,,4,1,4,150
7,74,1,,4,2,1,140
7,74,1,,4,3,1,12
7,74,1,,4,3,1,150
7,74,1,,4,4,1,30
7,74,1,,4,4,1,40
7,74,1,,4,5,1,18
7,74,1,,4,5,1,20
7,74,1,1,1,1,2,10
7,74,1,1,1,1,2,145
7,74,1,1,1,1,4,75
7,74,1,1,1,1,5,50
7,74,1,1,1,2,3,30
7,74,1,1,1,2,5,60
7,74,1,1,1,5,3,120
7,74,1,1,1,5,5,800
7,74,1,1,2,1,2,200
7,74,1,1,2,1,4,20
7,74,1,1,2,4,1,30
7,74,1,1,2,4,1,700
7,74,1,1,2,5,2,130
7,74,1,1,2,5,2,500
7,74,1,1,3,1,5,800
7,74,1,1,4,2,1,85
7,74,1,1,4,4,1,35
7,74,1,1,4,5,1,50
7,74,1,2,1,1,1,50
7,74,1,2,1,1,1,60
7,74,1,2,1,1,4,350
7,74,1,2,1,1,5,30
7,74,1,2,1,5,1,100
7,74,1,2,1,5,2,300
7,74,1,2,2,1,3,6
7,74,1,3,1,2,4,45
7,74,1,3,1,4,3,100
7,74,1,3,1,5,5,100
7,74,1,3,10,,,130
7,74,1,3,2,4,3,500
7,74,1,3,4,4,1,350
7,74,1,4,1,2,5,20
7,74,1,4,1,2,5,60
7,74,1,4,1,5,5,100
7,74,1,4,4,1,1,20
7,74,1,4,4,5,1,60
7,74,1,4,9,,,30
7,74,1,5,1,4,3,130
7,74,1,5,4,1,1,45
7,74,1,5,4,5,5,10
7,74,1,6,2,1,1,100
7,74,2,,1,2,3,100
7,74,2,,1,4,5,100
7,74,2,,4,1,1,80
7,74,2,,8,,,36
7,74,2,,8,,,6
7,74,2,4,1,5,1,137
7,74,2,6,1,1,4,150
7,75,1,,1,1,4,24
7,75,1,,1,1,5,150
7,75,1,,1,1,5,20
7,75,1,,1,1,5,24
7,75,1,,1,1,5,40
7,75,1,,1,1,5,500
7,75,1,,1,2,4,10
7,75,1,,1,2,4,24
7,75,1,,1,2,4,45
7,75,1,,1,2,5,200
7,75,1,,1,2,5,80
7,75,1,,1,4,1,150
7,75,1,,1,4,4,15
7,75,1,,1,4,4,30
7,75,1,,1,4,4,40
7,75,1,,1,4,4,60
7,75,1,,1,4,5,28
7,75,1,,1,4,5,30
7,75,1,,1,4,5,35
7,75,1,,1,5,3,20
7,75,1,,1,5,3,500
7,75,1,,1,5,4,20
7,75,1,,1,5,4,40
7,75,1,,1,5,5,200
7,75,1,,1,5,5,50
7,75,1,,11,,,40
7,75,1,,11,,,90
7,75,1,,2,1,3,24
7,75,1,,2,2,1,40
7,75,1,,3,2,5,90
7,75,1,,3,3,5,10
7,75,1,,4,1,1,10
7,75,1,,4,1,1,10
7,75,1,,4,1,1,12
7,75,1,,4,1,1,12
7,75,1,,4,1,1,30
7,75,1,,4,1,1,50
7,75,1,,4,2,1,15
7,75,1,,4,2,1,30
7,75,1,,4,4,1,20
7,75,1,,4,4,1,60
7,75,1,,4,5,1,14
7,75,1,,4,5,1,40
7,75,1,,4,5,1,50
7,75,1,,5,1,,30
7,75,1,,5,2,,50
7,75,1,,5,4,,40
7,75,1,1,1,1,3,80
7,75,1,1,1,1,5,70
7,75,1,1,1,2,1,36
7,75,1,1,1,2,5,100
7,75,1,1,1,2,5,30
7,75,1,1,1,3,2,100
7,75,1,1,1,4,4,1500
7,75,1,1,1,5,5,40
7,75,1,1,1,5,5,70
7,75,1,1,10,,,10
7,75,1,1,2,1,5,200
7,75,1,1,2,1,5,30
7,75,1,1,2,5,1,50
7,75,1,1,2,5,5,1500
7,75,1,1,3,1,5,100
7,75,1,1,4,1,3,250
7,75,1,1,4,1,5,150
7,75,1,1,4,2,1,20
7,75,1,1,4,2,1,36
7,75,1,1,4,2,1,500
7,75,1,1,4,3,1,10
7,75,1,1,4,4,1,480
7,75,1,1,5,1,,200
7,75,1,1,6,4,4,12
7,75,1,2,1,1,4,50
7,75,1,2,1,2,5,270
7,75,1,2,1,5,5,1200
7,75,1,2,3,1,5,50
7,75,1,2,4,1,1,0
7,75,1,2,4,1,1,10
7,75,1,2,4,1,1,150
7,75,1,2,4,1,1,30
7,75,1,2,4,1,1,55
7,75,1,2,4,1,1,6
7,75,1,2,4,1,1,8
7,75,1,2,4,4,1,150
7,75,1,3,1,2,1,1100
7,75,1,3,1,4,5,500
7,75,1,3,1,5,2,45
7,75,1,3,1,5,5,300
7,75,1,3,2,4,5,200
7,75,1,3,3,1,5,25
7,75,1,3,3,1,5,36
7,75,1,3,4,1,1,25
7,75,1,3,4,1,1,50
7,75,1,3,4,1,1,70
7,75,1,3,4,2,1,60
7,75,1,3,4,4,1,60
7,75,1,3,4,4,3,300
7,75,1,3,4,5,1,300
7,75,1,4,1,2,1,120
7,75,1,4,1,2,5,10
7,75,1,4,1,3,5,10
7,75,1,4,1,3,5,150
7,75,1,4,1,4,5,50
7,75,1,4,1,4,5,500
7,75,1,4,1,5,3,36
7,75,1,4,1,5,3,50
7,75,1,4,1,5,5,90
7,75,1,4,11,,,22
7,75,1,4,2,4,5,180
7,75,1,4,3,1,5,100
7,75,1,4,4,1,1,50
7,75,1,4,4,2,1,10
7,75,1,4,4,2,5,10
7,75,1,4,4,3,1,30
7,75,1,4,4,4,1,80
7,75,1,4,4,5,1,100
7,75,1,4,4,5,1,500
7,75,1,4,6,1,1,150
7,75,1,5,1,5,5,80
7,75,1,5,10,,,75
7,75,1,5,11,,,18
7,75,1,5,2,3,5,300
7,75,1,5,5,4,,30
7,75,1,5,9,,,30
7,75,1,6,4,2,1,10
7,75,2,,1,1,4,500
7,75,2,,1,1,5,300
7,75,2,,1,5,4,40
7,75,2,,1,5,5,24
7,75,2,,1,5,5,45
7,75,2,,11,,,30
7,75,2,,8,,,10
7,75,2,,8,,,100
7,75,2,,8,,,12
7,75,2,,8,,,18
7,75,2,,8,,,20
7,75,2,,8,,,26
7,75,2,,8,,,30
7,75,2,,8,,,30
7,75,2,,8,,,33
7,75,2,,8,,,50
7,75,2,,8,,,8
7,75,2,,8,,,80
7,75,2,1,1,1,5,200
7,75,2,2,1,2,5,30
7,75,2,3,1,4,4,6
7,75,2,3,1,4,5,10
7,75,2,3,8,,,12
7,75,2,3,8,,,120
7,75,2,4,1,1,5,100
7,75,2,4,1,1,5,150
7,75,2,4,1,2,5,1000
7,75,2,4,1,3,5,15
7,75,2,4,1,5,5,100
7,75,2,4,1,5,5,250
7,75,2,4,1,5,5,30
7,75,2,4,3,4,5,0
7,75,2,4,4,1,1,30
7,75,2,4,4,2,1,20
7,75,2,4,4,2,1,80
7,75,2,4,5,2,,40
7,75,2,4,5,4,,50
7,75,2,4,5,5,,150
7,75,2,4,8,,,100
7,75,2,4,8,,,12
7,75,2,4,8,,,7
7,75,2,5,1,5,5,25
7,75,2,5,2,5,5,200
8,85,1,,1,1,3,25
8,85,1,,1,1,3,300
8,85,1,,1,1,4,45
8,85,1,,1,2,3,28
8,85,1,,1,2,5,50
8,85,1,,1,4,4,25
8,85,1,,1,5,5,14
8,85,1,,1,5,5,35
8,85,1,,10,,,15
8,85,1,,10,,,70
8,85,1,,3,1,4,40
8,85,1,,3,1,5,2
8,85,1,,4,1,1,23
8,85,1,,4,1,1,40
8,85,1,,4,4,1,40
8,85,1,,5,4,,30
8,85,1,,5,5,,100
8,85,1,,5,5,,20
8,85,1,1,1,1,5,35
8,85,1,1,1,4,5,35
8,85,1,1,1,5,2,10
8,85,1,1,1,5,4,45
8,85,1,1,1,5,5,20
8,85,1,1,1,5,5,20
8,85,1,1,1,5,5,20
8,85,1,1,1,5,5,30
8,85,1,1,1,5,5,50
8,85,1,1,1,5,5,75
8,85,1,1,10,,,250
8,85,1,1,11,,,64
8,85,1,1,2,1,2,20
8,85,1,1,2,2,5,19
8,85,1,1,2,4,2,300
8,85,1,1,4,4,1,28
8,85,1,1,4,5,1,120
8,85,1,1,4,5,1,20
8,85,1,1,5,3,,0
8,85,1,2,1,4,5,27
8,85,1,2,1,5,5,100
8,85,1,2,1,5,5,15
8,85,1,2,1,5,5,30
8,85,1,2,1,5,5,70
8,85,1,2,10,,,30
8,85,1,2,10,,,50
8,85,1,2,2,1,5,18
8,85,1,2,3,4,5,24
8,85,1,2,4,2,1,30
8,85,1,2,4,4,1,15
8,85,1,2,4,5,1,14
8,85,1,2,4,5,1,15
8,85,1,2,5,5,,5
8,85,1,2,5,5,,55
8,85,1,2,7,,,60
8,85,1,3,1,2,5,25
8,85,1,3,1,4,5,45
8,85,1,3,1,5,5,15
8,85,1,3,1,5,5,30
8,85,1,3,1,5,5,40
8,85,1,3,2,1,5,20
8,85,1,3,2,5,5,0
8,85,1,3,4,4,1,10
8,85,1,3,4,4,1,3
8,85,1,3,4,5,1,100
8,85,1,3,5,5,,19
8,85,1,4,1,1,5,35
8,85,1,4,1,2,5,5
8,85,1,4,1,3,5,42
8,85,1,4,1,4,5,10
8,85,1,4,1,4,5,5
8,85,1,4,1,5,5,10
8,85,1,4,1,5,5,100
8,85,1,4,1,5,5,18
8,85,1,4,1,5,5,20
8,85,1,4,1,5,5,20
8,85,1,4,1,5,5,20
8,85,1,4,1,5,5,23
8,85,1,4,1,5,5,40
8,85,1,4,1,5,5,50
8,85,1,4,1,5,5,50
8,85,1,4,1,5,5,50
8,85,1,4,10,,,24
8,85,1,4,11,,,42
8,85,1,4,2,2,5,20
8,85,1,4,2,5,5,100
8,85,1,4,4,1,1,30
8,85,1,4,4,4,1,15
8,85,1,4,4,5,1,35
8,85,1,4,4,5,5,84
8,85,1,4,5,5,,10
8,85,1,5,1,1,4,8
8,85,1,5,1,1,5,15
8,85,1,5,1,1,5,22
8,85,1,5,1,1,5,45
8,85,1,5,1,1,5,45
8,85,1,5,1,2,5,3
8,85,1,5,1,3,5,90
8,85,1,5,1,4,5,20
8,85,1,5,1,4,5,50
8,85,1,5,1,4,5,65
8,85,1,5,1,4,5,90
8,85,1,5,1,5,5,0
8,85,1,5,1,5,5,10
8,85,1,5,1,5,5,25
8,85,1,5,1,5,5,30
8,85,1,5,1,5,5,33
8,85,1,5,1,5,5,36
8,85,1,5,1,5,5,40
8,85,1,5,1,5,5,40
8,85,1,5,1,5,5,5
8,85,1,5,1,5,5,5
8,85,1,5,1,5,5,50
8,85,1,5,1,5,5,50
8,85,1,5,1,5,5,50
8,85,1,5,1,5,5,50
8,85,1,5,1,5,5,50
8,85,1,5,1,5,5,60
8,85,1,5,1,5,5,65
8,85,1,5,1,5,5,7
8,85,1,5,1,5,5,96
8,85,1,5,10,,,25
8,85,1,5,10,,,90
8,85,1,5,11,,,80
8,85,1,5,2,1,3,24
8,85,1,5,3,2,5,17
8,85,1,5,3,4,5,60
8,85,1,5,4,2,1,55
8,85,1,5,4,5,1,3
8,85,1,5,4,5,1,30
8,85,1,5,4,5,1,5
8,85,1,5,4,5,1,50
8,85,1,5,4,5,1,70
8,85,1,5,5,5,,10
8,85,1,5,5,5,,100
8,85,1,5,5,5,,18
8,85,1,5,5,5,,33
8,85,1,5,5,5,,40
8,85,1,5,5,5,,45
8,85,1,5,5,5,,60
8,85,1,5,7,,,10
8,85,1,5,7,,,20
8,85,1,5,7,,,36
8,85,1,5,7,,,72
8,85,1,5,9,,,6
8,85,2,,1,5,1,50
8,85,2,,1,5,5,28
8,85,2,,4,4,1,5
8,85,2,,4,5,5,12
8,85,2,,4,5,5,18
8,85,2,,8,,,10
8,85,2,,8,,,16
8,85,2,,8,,,18
8,85,2,,8,,,30
8,85,2,,8,,,7
8,85,2,,8,,,7.2
8,85,2,1,1,2,5,20
8,85,2,1,1,5,5,43
8,85,2,1,1,5,5,5
8,85,2,1,10,,,50
8,85,2,1,4,5,1,10
8,85,2,1,5,4,,0
8,85,2,2,1,1,5,15
8,85,2,2,1,4,4,3
8,85,2,2,1,4,5,12
8,85,2,2,1,4,5,18
8,85,2,2,1,4,5,22
8,85,2,2,1,4,5,25
8,85,2,2,1,4,5,45
8,85,2,2,1,5,2,50
8,85,2,2,1,5,5,15
8,85,2,2,1,5,5,20
8,85,2,2,1,5,5,20
8,85,2,2,1,5,5,30
8,85,2,2,1,5,5,48
8,85,2,2,11,,,30
8,85,2,2,3,4,6,0
8,85,2,2,4,5,1,15
8,85,2,2,5,5,,30
8,85,2,2,5,5,,35
8,85,2,2,7,,,0
8,85,2,2,8,,,15
8,85,2,2,8,,,20
8,85,2,2,8,,,60
8,85,2,3,1,1,5,50
8,85,2,3,1,2,5,25
8,85,2,3,1,5,5,19
8,85,2,3,1,5,5,60
8,85,2,3,5,3,,12
8,85,2,4,1,1,1,30
8,85,2,4,1,1,5,3
8,85,2,4,1,1,5,3
8,85,2,4,1,1,5,30
8,85,2,4,1,2,3,8
8,85,2,4,1,2,5,10
8,85,2,4,1,4,4,10
8,85,2,4,1,4,5,10
8,85,2,4,1,4,5,12
8,85,2,4,1,4,5,15
8,85,2,4,1,4,5,20
8,85,2,4,1,4,5,38
8,85,2,4,1,4,5,40
8,85,2,4,1,4,5,5
8,85,2,4,1,4,5,5
8,85,2,4,1,5,5,18
8,85,2,4,1,5,5,18
8,85,2,4,1,5,5,18
8,85,2,4,1,5,5,24
8,85,2,4,1,5,5,24
8,85,2,4,1,5,5,25
8,85,2,4,1,5,5,35
8,85,2,4,1,5,5,36
8,85,2,4,1,5,5,36
8,85,2,4,1,5,5,5
8,85,2,4,1,5,5,5
8,85,2,4,2,4,3,50
8,85,2,4,2,4,5,40
8,85,2,4,2,5,5,25
8,85,2,4,3,1,5,4
8,85,2,4,3,2,5,18
8,85,2,4,3,4,5,20
8,85,2,4,3,4,5,40
8,85,2,4,4,4,1,20
8,85,2,4,4,4,1,3
8,85,2,4,4,4,1,66
8,85,2,4,4,4,5,15
8,85,2,4,4,5,1,12
8,85,2,4,4,5,1,28
8,85,2,4,4,5,1,36
8,85,2,4,4,5,1,50
8,85,2,4,4,5,1,7
8,85,2,4,5,4,,10
8,85,2,4,5,4,,20
8,85,2,4,5,4,,20
8,85,2,4,5,4,,30
8,85,2,4,5,4,,30
8,85,2,4,5,4,,35
8,85,2,4,5,5,,10
8,85,2,4,5,5,,10
8,85,2,4,5,5,,10
8,85,2,4,5,5,,11
8,85,2,4,5,5,,180
8,85,2,4,5,5,,20
8,85,2,4,5,5,,25
8,85,2,4,5,5,,26
8,85,2,4,5,5,,40
8,85,2,4,5,5,,45
8,85,2,4,5,5,,45
8,85,2,4,7,,,24
8,85,2,4,7,,,75
8,85,2,4,8,,,10
8,85,2,4,8,,,10
8,85,2,4,8,,,14
8,85,2,4,8,,,17
8,85,2,4,8,,,18
8,85,2,4,8,,,35
8,85,2,4,8,,,5
8,85,2,4,8,,,5
8,85,2,4,8,,,5
8,85,2,5,1,1,5,24
8,85,2,5,1,3,5,150
8,85,2,5,1,4,4,18
8,85,2,5,1,4,5,27
8,85,2,5,1,4,5,35
8,85,2,5,1,4,5,5
8,85,2,5,1,4,5,5
8,85,2,5,1,5,5,10
8,85,2,5,1,5,5,18
8,85,2,5,1,5,5,24
8,85,2,5,1,5,5,25
8,85,2,5,1,5,5,25
8,85,2,5,1,5,5,25
8,85,2,5,1,5,5,25
8,85,2,5,1,5,5,3
8,85,2,5,1,5,5,36
8,85,2,5,1,5,5,36
8,85,2,5,1,5,5,48
8,85,2,5,1,5,5,48
8,85,2,5,1,5,5,5
8,85,2,5,1,5,5,50
8,85,2,5,1,5,5,54
8,85,2,5,1,5,6,35
8,85,2,5,10,,,25
8,85,2,5,3,5,5,18
8,85,2,5,4,1,1,20
8,85,2,5,4,4,1,5
8,85,2,5,4,4,1,50
8,85,2,5,4,5,1,10
8,85,2,5,4,5,1,10
8,85,2,5,4,5,1,15
8,85,2,5,4,5,1,19
8,85,2,5,4,5,1,20
8,85,2,5,4,5,1,25
8,85,2,5,4,5,1,25
8,85,2,5,4,5,1,3
8,85,2,5,4,5,1,30
8,85,2,5,4,5,1,30
8,85,2,5,4,5,1,36
8,85,2,5,4,5,1,40
8,85,2,5,4,5,1,90
8,85,2,5,4,5,5,0
8,85,2,5,4,5,5,24
8,85,2,5,4,5,5,35
8,85,2,5,4,5,5,5
8,85,2,5,5,5,,0
8,85,2,5,5,5,,0
8,85,2,5,5,5,,0
8,85,2,5,5,5,,12
8,85,2,5,5,5,,15
8,85,2,5,5,5,,15
8,85,2,5,5,5,,20
8,85,2,5,5,5,,200
8,85,2,5,5,5,,25
8,85,2,5,5,5,,29
8,85,2,5,5,5,,30
8,85,2,5,5,5,,30
8,85,2,5,5,5,,30
8,85,2,5,5,5,,36
8,85,2,5,5,5,,5
8,85,2,5,5,5,,50
8,85,2,5,5,5,,60
8,85,2,5,7,,,80
8,85,2,5,8,,,15
8,85,2,5,8,,,15
8,85,2,5,8,,,15
8,85,2,5,8,,,18
8,85,2,5,8,,,180
8,85,2,5,8,,,20
8,85,2,5,8,,,20
8,85,2,5,8,,,23.7
8,85,2,5,8,,,24
8,85,2,5,8,,,25
8,85,2,5,8,,,5
8,85,2,5,8,,,5
8,85,2,5,8,,,8
8,85,2,5,8,,,80
8,85,2,5,8,,,80
8,85,2,6,8,,,20
9,90,1,,1,1,1,100
9,90,1,,1,1,2,10
9,90,1,,1,1,5,15
9,90,1,,1,1,5,37
9,90,1,,1,1,5,50
9,90,1,,1,2,5,5
9,90,1,,1,2,5,5
9,90,1,,1,4,4,32
9,90,1,,1,5,2,13
9,90,1,,1,5,5,1
9,90,1,,1,5,5,15
9,90,1,,10,,,15
9,90,1,,10,,,15
9,90,1,,10,,,15
9,90,1,,10,,,70
9,90,1,,2,1,3,0
9,90,1,,2,4,5,50
9,90,1,,2,5,5,20
9,90,1,,3,1,5,3
9,90,1,,4,1,1,12
9,90,1,,4,1,1,15
9,90,1,,4,1,1,5
9,90,1,,4,1,1,7
9,90,1,,4,1,5,10
9,90,1,,4,2,1,50
9,90,1,,4,2,3,18
9,90,1,,4,2,4,35
9,90,1,,4,3,1,5
9,90,1,,4,4,1,4
9,90,1,,5,4,,14
9,90,1,,5,4,,70
9,90,1,,5,5,,0
9,90,1,,5,5,,8
9,90,1,,9,,,20
9,90,1,,9,,,50
9,90,1,1,1,1,2,30
9,90,1,1,1,1,4,80
9,90,1,1,1,1,5,0
9,90,1,1,1,2,5,70
9,90,1,1,1,4,2,80
9,90,1,1,1,4,5,0
9,90,1,1,1,5,4,16
9,90,1,1,1,5,5,50
9,90,1,1,11,,,20
9,90,1,1,2,1,1,11
9,90,1,1,2,1,2,50
9,90,1,1,2,5,1,24
9,90,1,1,3,3,5,5
9,90,1,1,4,1,1,15
9,90,1,2,1,2,5,15
9,90,1,2,4,4,1,5
9,90,1,2,4,5,1,55
9,90,1,3,1,2,5,12
9,90,1,3,1,2,5,45
9,90,1,3,1,4,1,40
9,90,1,3,10,,,35
9,90,1,3,11,,,0
9,90,1,3,2,2,1,50
9,90,1,4,1,1,2,35
9,90,1,4,1,2,5,0
9,90,1,4,1,2,5,20
9,90,1,4,1,2,5,60
9,90,1,4,1,3,5,15
9,90,1,4,1,3,5,18
9,90,1,4,1,3,5,18
9,90,1,4,1,4,5,21
9,90,1,4,1,4,5,50
9,90,1,4,1,5,5,100
9,90,1,4,1,5,5,60
9,90,1,4,2,1,5,15
9,90,1,4,2,1,5,80
9,90,1,4,4,1,1,50
9,90,1,4,4,2,1,0
9,90,1,4,4,2,1,85
9,90,1,4,4,4,1,40
9,90,1,4,4,4,3,100
9,90,1,4,4,5,1,15
9,90,1,4,4,5,5,25
9,90,1,4,9,,,20
9,90,1,5,1,1,2,100
9,90,1,5,1,2,5,30
9,90,1,5,1,4,2,70
9,90,1,5,1,4,3,80
9,90,1,5,1,4,5,5
9,90,1,5,1,4,5,50
9,90,1,5,1,5,5,10
9,90,1,5,1,5,5,200
9,90,1,5,1,5,6,50
9,90,1,5,2,4,5,100
9,90,1,5,4,1,1,6
9,90,1,5,4,2,1,25
9,90,1,5,4,2,1,50
9,90,1,5,4,4,1,10
9,90,1,5,4,4,1,35
9,90,1,5,4,5,1,0
9,90,1,5,4,5,1,40
9,90,1,5,4,5,1,40
9,90,1,5,4,5,1,5
9,90,1,5,4,5,5,24
9,90,1,5,4,5,5,55
9,90,1,5,5,4,,100
9,90,1,5,5,4,,20
9,90,1,5,5,4,,3
9,90,1,5,5,5,,15
9,90,1,5,5,5,,200
9,90,1,5,5,5,,25
9,90,1,5,5,5,,30
9,90,1,5,5,5,,50
9,90,1,5,5,5,,50
9,90,1,5,6,5,5,100
9,90,1,5,7,,,40
9,90,1,5,7,,,50
9,90,2,,1,5,5,15
9,90,2,,2,1,3,0
9,90,2,,4,1,1,30
9,90,2,,4,1,1,75
9,90,2,,4,3,1,20
9,90,2,,4,3,1,36
9,90,2,,5,5,,25
9,90,2,,8,,,15
9,90,2,,8,,,24
9,90,2,,8,,,36
9,90,2,,8,,,36
9,90,2,,8,,,5
9,90,2,,8,,,5
9,90,2,,8,,,50
9,90,2,2,8,,,12
9,90,2,4,1,2,5,40
9,90,2,4,1,2,5,50
9,90,2,4,1,5,1,30
9,90,2,4,3,4,5,0
9,90,2,4,4,2,1,15
9,90,2,4,5,3,,15
9,90,2,4,5,5,,10
9,90,2,4,5,5,,15
9,90,2,4,8,,,0
9,90,2,4,8,,,15
9,90,2,5,1,4,5,5
9,90,2,5,1,5,5,15
9,90,2,5,1,5,5,200
9,90,2,5,3,3,5,60
9,90,2,5,4,2,1,40
9,90,2,5,4,4,1,15
9,90,2,5,4,4,1,30
9,90,2,5,4,4,6,15
9,90,2,5,4,5,1,15
9,90,2,5,4,5,6,24
9,90,2,5,5,5,,0
9,90,2,5,5,5,,13
9,90,2,5,5,5,,150
9,90,2,5,8,,,20
9,90,2,5,8,,,55
9,90,2,6,1,2,5,15
