권역,업종,환경1순위,환경2순위,동기1순위,동기2순위,대표자소득
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,2,200
3,6,4,4,1,3,200
3,6,4,4,1,3,210
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,1,4,250
3,6,4,4,2,1,250
3,6,4,4,2,1,250
3,6,4,4,2,1,300
3,6,4,4,2,1,300
3,6,4,4,2,1,300
3,6,4,4,3,1,300
3,6,4,4,3,2,300
3,6,4,4,4,,300
3,6,4,4,4,1,300
3,6,4,7,1,4,300
3,6,5,3,1,,300
3,6,5,3,1,2,300
3,6,5,3,1,2,300
3,6,5,3,1,2,300
3,6,5,3,2,1,300
3,6,5,4,1,,330
3,6,5,4,1,,350
3,6,5,4,1,,350
3,6,5,4,1,,350
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,2,400
3,6,5,4,1,5,400
3,6,5,4,2,1,450
3,6,5,4,2,4,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,2,50
3,6,5,5,1,3,50
3,6,5,5,1,3,50
3,6,5,5,2,1,50
3,6,5,5,2,1,500
3,6,5,5,3,,500
3,6,6,2,1,4,500
3,6,6,4,1,,500
3,6,6,4,1,,500
3,6,6,6,1,,500
3,6,6,6,1,3,60
3,6,7,1,1,,600
3,6,7,7,1,2,600
3,6,7,7,3,1,800
3,7,3,2,3,,100
3,7,3,3,2,,100
3,7,3,3,2,1,100
3,7,3,3,2,4,100
3,7,3,3,4,,100
3,7,3,3,4,,150
3,7,3,4,2,,150
3,7,3,6,4,,150
3,7,4,3,2,,180
3,7,4,3,4,,200
3,7,4,3,4,,200
3,7,4,4,1,,200
3,7,4,4,1,2,200
3,7,4,4,1,2,200
3,7,4,4,1,2,200
3,7,4,4,1,2,220
3,7,4,4,1,4,230
3,7,4,4,2,,230
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,250
3,7,4,4,2,,300
3,7,4,4,2,1,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,4,4,,300
3,7,4,5,1,2,300
3,7,4,5,2,1,300
3,7,4,5,2,4,300
3,7,4,6,4,,300
3,7,5,3,2,,300
3,7,5,4,2,,300
3,7,5,4,2,,350
3,7,5,4,4,,40
3,7,5,5,1,2,400
3,7,5,5,1,2,400
3,7,5,5,2,,400
3,7,5,5,2,3,50
3,7,5,7,1,2,50
3,7,6,2,1,,500
3,7,6,4,1,,500
3,7,6,6,2,1,70
3,7,7,7,4,,70
3,8,2,3,1,2,100
3,8,3,3,1,,100
3,8,3,3,1,4,100
3,8,3,3,2,,100
3,8,3,3,2,1,100
3,8,3,3,4,1,100
3,8,3,4,1,2,120
3,8,3,4,1,2,120
3,8,3,4,2,1,120
3,8,3,6,1,2,120
3,8,4,1,4,,120
3,8,4,2,1,2,120
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,,150
3,8,4,3,1,2,150
3,8,4,3,1,2,150
3,8,4,3,1,4,150
3,8,4,3,1,4,150
3,8,4,3,1,4,160
3,8,4,3,2,1,190
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,1,2,200
3,8,4,4,2,,250
3,8,4,5,1,,250
3,8,4,5,1,2,270
3,8,4,5,1,4,300
3,8,5,2,1,2,300
3,8,5,3,1,,300
3,8,5,3,1,2,300
3,8,5,3,1,2,350
3,8,5,3,2,1,350
3,8,5,4,1,2,40
3,8,5,4,1,2,450
3,8,5,4,1,2,50
3,8,5,4,1,2,50
3,8,5,4,1,2,50
3,8,5,5,1,2,50
3,8,5,5,1,2,500
3,8,5,5,1,2,500
3,8,5,5,1,2,500
3,8,6,6,1,2,80
3,9,3,2,2,,0
3,9,3,3,1,4,100
3,9,3,3,5,,100
3,9,3,4,1,,100
3,9,3,4,4,1,100
3,9,4,3,1,,150
3,9,4,3,1,2,170
3,9,4,3,1,4,180
3,9,4,3,4,,190
3,9,4,3,4,,20
3,9,4,4,1,,200
3,9,4,4,1,,200
3,9,4,4,1,,200
3,9,4,4,1,2,200
3,9,4,4,1,2,200
3,9,4,4,2,1,200
3,9,4,4,4,,200
3,9,4,4,4,2,200
3,9,4,5,1,,250
3,9,4,5,1,2,250
3,9,4,5,1,4,30
3,9,5,4,1,2,400
3,9,5,4,4,,50
3,9,5,4,4,,70
3,9,5,5,1,,70
3,9,6,6,1,,80
4,1,1,4,4,,0
4,1,4,4,1,2,120
4,1,4,4,1,2,200
4,1,4,4,1,2,200
4,1,4,4,2,,200
4,1,4,4,2,,200
4,1,4,4,2,1,200
4,1,4,5,1,2,200
4,1,4,5,1,2,200
4,1,4,5,2,1,200
4,1,5,4,1,2,245.7
4,1,5,4,4,,300
4,1,5,5,1,2,400
4,1,5,5,1,2,400
4,1,5,5,1,2,400
4,1,5,5,2,3,500
4,1,6,3,1,,500
4,10,2,1,4,,100
4,10,2,3,3,4,100
4,10,3,1,1,,100
4,10,3,1,4,,100
4,10,3,2,1,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,2,4,,100
4,10,3,3,1,4,100
4,10,3,3,1,4,100
4,10,3,3,2,1,100
4,10,3,3,4,,100
4,10,3,3,4,,150
4,10,3,4,2,1,150
4,10,3,4,2,1,150
4,10,3,4,4,1,150
4,10,3,5,1,,170
4,10,3,7,1,,170
4,10,4,2,1,,170
4,10,4,2,4,,170
4,10,4,3,1,2,20
4,10,4,3,1,2,200
4,10,4,3,1,2,200
4,10,4,3,4,,200
4,10,4,3,4,,200
4,10,4,3,4,,200
4,10,4,3,4,1,200
4,10,4,4,1,,200
4,10,4,4,1,2,200
4,10,4,4,1,2,220
4,10,4,4,1,2,30
4,10,4,4,2,1,30
4,10,4,4,2,1,300
4,10,4,4,2,1,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,300
4,10,4,4,4,,350
4,10,4,4,4,,375
4,10,4,4,4,,400
4,10,4,4,4,2,400
4,10,4,5,4,,400
4,10,5,4,1,2,400
4,10,5,4,1,4,50
4,10,5,4,4,,50
4,10,5,4,4,,50
4,10,5,5,2,,60
4,10,5,5,2,1,65
4,10,6,6,1,2,70
4,10,6,7,1,,80
4,2,1,1,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,0
4,2,2,2,4,,10
4,2,2,2,4,,10
4,2,2,4,4,,100
4,2,3,1,1,,100
4,2,3,1,4,,100
4,2,3,1,4,,100
4,2,3,2,1,,100
4,2,3,2,1,2,100
4,2,3,2,1,2,100
4,2,3,2,1,3,100
4,2,3,2,2,1,100
4,2,3,2,2,1,100
4,2,3,2,2,1,100
4,2,3,2,2,1,100
4,2,3,2,4,,100
4,2,3,2,4,,100
4,2,3,2,4,,100
4,2,3,2,4,,100
4,2,3,2,4,,100
4,2,3,2,4,1,100
4,2,3,2,4,1,100
4,2,3,3,1,,100
4,2,3,3,1,,100
4,2,3,3,1,,100
4,2,3,3,1,,100
4,2,3,3,1,,100
4,2,3,3,1,2,100
4,2,3,3,1,2,100
4,2,3,3,1,2,100
4,2,3,3,1,2,100
4,2,3,3,1,4,100
4,2,3,3,1,4,100
4,2,3,3,1,4,100
4,2,3,3,2,,100
4,2,3,3,2,,100
4,2,3,3,2,,100
4,2,3,3,2,,100
4,2,3,3,2,4,100
4,2,3,3,3,1,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,,100
4,2,3,3,4,1,100
4,2,3,3,4,1,100
4,2,3,3,4,2,100
4,2,3,4,1,,100
4,2,3,4,1,2,100
4,2,3,4,1,2,100
4,2,3,4,1,2,100
4,2,3,4,2,1,100
4,2,3,4,2,1,100
4,2,3,4,2,1,100
4,2,3,4,2,1,1000
4,2,3,5,1,4,1000
4,2,3,5,4,,1000
4,2,4,2,1,,112.5
4,2,4,2,1,2,112.5
4,2,4,2,1,4,130
4,2,4,2,2,1,130
4,2,4,2,4,,130
4,2,4,2,4,1,130
4,2,4,2,4,2,133
4,2,4,3,1,,135
4,2,4,3,1,,140
4,2,4,3,1,,150
4,2,4,3,1,,150
4,2,4,3,1,,150
4,2,4,3,1,,150
4,2,4,3,1,,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,2,150
4,2,4,3,1,3,150
4,2,4,3,1,4,150
4,2,4,3,1,4,150
4,2,4,3,1,4,150
4,2,4,3,1,4,1500
4,2,4,3,1,4,166
4,2,4,3,1,4,170
4,2,4,3,1,4,178
4,2,4,3,1,4,180
4,2,4,3,2,,180
4,2,4,3,2,,190
4,2,4,3,2,1,20
4,2,4,3,2,1,20
4,2,4,3,2,4,20
4,2,4,3,3,2,20
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,,200
4,2,4,3,4,1,200
4,2,4,3,4,1,200
4,2,4,3,4,1,200
4,2,4,3,4,2,200
4,2,4,3,4,2,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,2,200
4,2,4,4,1,4,200
4,2,4,4,1,4,200
4,2,4,4,1,4,200
4,2,4,4,1,4,200
4,2,4,4,1,4,200
4,2,4,4,1,4,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,200
4,2,4,4,2,,240
4,2,4,4,2,,250
4,2,4,4,2,,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,1,250
4,2,4,4,2,4,250
4,2,4,4,2,4,250
4,2,4,4,2,4,250
4,2,4,4,2,4,250
4,2,4,4,3,,250
4,2,4,4,4,,250
4,2,4,4,4,,250
4,2,4,4,4,,250
4,2,4,4,4,,250
4,2,4,4,4,,250
4,2,4,4,4,,262.5
4,2,4,4,4,,270
4,2,4,4,4,,275
4,2,4,4,4,,280
4,2,4,4,4,,290
4,2,4,4,4,,290
4,2,4,4,4,,30
4,2,4,4,4,,30
4,2,4,4,4,,30
4,2,4,4,4,,30
4,2,4,4,4,,30
4,2,4,4,4,1,30
4,2,4,4,4,2,30
4,2,4,4,4,2,300
4,2,4,4,4,2,300
4,2,4,4,4,2,300
4,2,4,4,4,2,300
4,2,4,4,5,,300
4,2,4,5,1,,300
4,2,4,5,1,2,300
4,2,4,5,1,2,300
4,2,4,5,1,2,300
4,2,4,5,1,2,300
4,2,4,5,1,4,300
4,2,4,5,2,3,300
4,2,4,5,2,4,300
4,2,4,5,2,4,300
4,2,4,5,4,,300
4,2,4,5,4,,300
4,2,4,6,1,,300
4,2,4,6,3,1,300
4,2,4,6,4,,300
4,2,5,2,1,,300
4,2,5,2,1,,300
4,2,5,3,1,,300
4,2,5,3,1,2,300
4,2,5,3,1,3,300
4,2,5,3,1,4,300
4,2,5,3,1,4,300
4,2,5,3,2,1,300
4,2,5,3,2,1,300
4,2,5,3,2,1,300
4,2,5,3,2,1,300
4,2,5,3,4,,300
4,2,5,3,4,,300
4,2,5,3,4,1,300
4,2,5,3,4,1,300
4,2,5,4,1,,320
4,2,5,4,1,,320
4,2,5,4,1,,330
4,2,5,4,1,,330
4,2,5,4,1,,350
4,2,5,4,1,,350
4,2,5,4,1,,350
4,2,5,4,1,2,350
4,2,5,4,1,2,350
4,2,5,4,1,2,350
4,2,5,4,1,2,350
4,2,5,4,1,2,350
4,2,5,4,1,2,375
4,2,5,4,1,2,40
4,2,5,4,1,2,40
4,2,5,4,1,2,40
4,2,5,4,1,2,400
4,2,5,4,1,2,400
4,2,5,4,1,2,400
4,2,5,4,1,2,400
4,2,5,4,1,4,400
4,2,5,4,2,,400
4,2,5,4,2,,400
4,2,5,4,2,,400
4,2,5,4,2,1,400
4,2,5,4,2,1,400
4,2,5,4,2,1,400
4,2,5,4,2,1,400
4,2,5,4,2,5,450
4,2,5,4,3,2,450
4,2,5,4,4,,470
4,2,5,4,4,,50
4,2,5,4,4,1,50
4,2,5,4,4,1,50
4,2,5,5,1,,50
4,2,5,5,1,,50
4,2,5,5,1,,50
4,2,5,5,1,,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,50
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,2,500
4,2,5,5,1,4,500
4,2,5,5,2,,500
4,2,5,5,2,1,500
4,2,5,5,2,1,500
4,2,5,5,2,1,500
4,2,5,5,2,1,500
4,2,5,5,2,1,500
4,2,5,5,2,1,500
4,2,5,5,2,1,60
4,2,5,5,2,4,60
4,2,5,5,3,,60
4,2,5,5,4,,600
4,2,5,5,4,,70
4,2,5,5,4,,70
4,2,5,6,1,2,70
4,2,5,6,2,,70
4,2,5,7,4,,70
4,2,6,2,4,2,70
4,2,6,4,1,2,70
4,2,6,4,4,1,70
4,2,6,5,1,,70
4,2,6,5,1,2,70
4,2,6,5,2,1,700
4,2,6,5,2,1,700
4,2,6,6,1,,75
4,2,6,6,1,4,80
4,2,6,6,1,4,80
4,2,6,6,2,1,80
4,2,7,5,1,4,800
4,2,7,7,1,2,800
4,2,7,7,1,3,90
4,2,7,7,2,4,92.2
4,2,7,7,2,4,92.2
4,3,3,4,1,2,0
4,3,3,4,4,,0
4,3,4,3,1,,0
4,3,4,3,1,4,100
4,3,4,3,2,,150
4,3,4,3,4,,150
4,3,4,4,1,2,200
4,3,4,4,2,1,200
4,3,4,4,4,,200
4,3,4,4,4,,200
4,3,4,4,4,1,200
4,3,4,5,1,,220
4,3,4,6,1,3,300
4,3,5,2,1,4,300
4,3,5,2,4,,300
4,3,5,3,1,2,350
4,3,5,3,1,2,40
4,3,5,4,1,3,400
4,3,5,5,1,2,400
4,3,5,6,1,4,50
4,3,7,7,2,1,50
4,3,7,7,3,4,70
4,4,2,1,2,1,0
4,4,2,2,4,,0
4,4,3,2,2,1,0
4,4,3,3,1,,0
4,4,3,3,1,2,0
4,4,3,3,2,,0
4,4,3,3,2,,100
4,4,3,4,1,2,100
4,4,3,4,1,2,100
4,4,3,4,1,4,100
4,4,3,4,2,,100
4,4,4,1,1,,100
4,4,4,2,1,2,100
4,4,4,3,1,,100
4,4,4,3,1,,100
4,4,4,3,1,,100
4,4,4,3,1,2,130
4,4,4,3,1,4,130
4,4,4,3,2,1,150
4,4,4,3,4,,150
4,4,4,3,4,,150
4,4,4,4,1,,150
4,4,4,4,1,,150
4,4,4,4,1,,190
4,4,4,4,1,,190
4,4,4,4,1,,190
4,4,4,4,1,,190
4,4,4,4,1,,190
4,4,4,4,1,,190
4,4,4,4,1,2,190
4,4,4,4,1,2,20
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,2,200
4,4,4,4,1,3,200
4,4,4,4,2,,200
4,4,4,4,2,,200
4,4,4,4,2,,200
4,4,4,4,2,,200
4,4,4,4,2,1,200
4,4,4,4,2,1,200
4,4,4,4,2,4,200
4,4,4,4,4,,200
4,4,4,5,1,,200
4,4,4,5,1,2,210
4,4,4,5,1,2,220
4,4,4,5,1,2,220
4,4,4,5,2,,220
4,4,4,5,2,,250
4,4,4,6,1,,250
4,4,4,6,1,2,250
4,4,4,6,2,1,250
4,4,5,3,1,2,250
4,4,5,3,1,4,250
4,4,5,4,1,,250
4,4,5,4,1,,250
4,4,5,4,1,2,270
4,4,5,4,1,2,280
4,4,5,4,1,4,300
4,4,5,5,1,2,300
4,4,5,5,1,2,300
4,4,5,5,1,2,300
4,4,5,5,1,2,300
4,4,5,5,1,2,300
4,4,5,5,1,3,300
4,4,5,5,2,,300
4,4,5,5,2,1,300
4,4,5,5,2,1,300
4,4,5,6,1,,300
4,4,5,6,1,2,300
4,4,6,2,1,2,400
4,4,6,4,1,,400
4,4,6,4,1,2,50
4,4,6,5,1,2,500
4,4,6,6,3,,500
4,4,7,5,4,,70
4,4,7,7,1,2,80
4,5,2,2,1,,0
4,5,3,2,1,4,100
4,5,3,3,4,,100
4,5,4,2,4,,100
4,5,4,3,4,,100
4,5,4,3,4,,100
4,5,4,4,1,2,180
4,5,4,4,2,,250
4,5,4,4,2,1,250
4,5,4,4,4,,300
4,5,5,4,4,,50
4,5,6,4,1,,500
4,5,6,6,1,2,80
4,6,2,2,4,,0
4,6,3,2,4,,0
4,6,3,2,4,,0
4,6,3,3,1,,0
4,6,3,3,4,,0
4,6,3,3,4,1,0
4,6,3,4,1,,0
4,6,3,4,2,,100
4,6,4,2,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,,100
4,6,4,3,1,2,100
4,6,4,3,3,,130
4,6,4,3,4,,150
4,6,4,3,4,,150
4,6,4,3,4,,150
4,6,4,4,1,,150
4,6,4,4,1,,150
4,6,4,4,1,,150
4,6,4,4,1,,150
4,6,4,4,1,,150
4,6,4,4,1,,170
4,6,4,4,1,,170
4,6,4,4,1,,190
4,6,4,4,1,,190
4,6,4,4,1,,190
4,6,4,4,1,2,20
4,6,4,4,1,2,20
4,6,4,4,1,2,20
4,6,4,4,1,2,200
4,6,4,4,1,2,200
4,6,4,4,1,2,200
4,6,4,4,1,3,200
4,6,4,4,1,4,200
4,6,4,4,1,4,200
4,6,4,4,1,4,200
4,6,4,4,1,4,200
4,6,4,4,1,4,200
4,6,4,4,1,4,200
4,6,4,4,2,,200
4,6,4,4,2,,200
4,6,4,4,2,,200
4,6,4,4,2,,250
4,6,4,4,2,1,250
4,6,4,4,2,3,30
4,6,4,4,2,4,30
4,6,4,4,3,,300
4,6,4,4,4,,300
4,6,4,4,4,,300
4,6,4,4,4,,300
4,6,4,4,4,,300
4,6,4,5,1,2,300
4,6,4,5,2,,300
4,6,4,6,4,2,300
4,6,5,4,1,,300
4,6,5,4,1,,300
4,6,5,4,1,2,300
4,6,5,4,1,2,300
4,6,5,4,1,2,33
4,6,5,4,4,,350
4,6,5,4,4,,350
4,6,5,5,1,,350
4,6,5,5,1,,380
4,6,5,5,1,2,400
4,6,5,5,1,2,400
4,6,5,5,1,2,400
4,6,5,5,1,2,400
4,6,5,5,1,2,420
4,6,5,5,1,2,50
4,6,5,5,1,3,50
4,6,5,5,1,4,50
4,6,5,5,3,1,50
4,6,6,5,1,,50
4,6,7,4,1,,500
4,6,7,7,1,2,70
4,6,7,7,1,2,80
4,6,7,7,1,2,800
4,7,2,1,1,,100
4,7,2,1,1,,100
4,7,2,1,4,,100
4,7,2,2,4,2,100
4,7,2,3,2,4,100
4,7,2,4,4,,120
4,7,3,2,1,2,150
4,7,3,2,1,4,150
4,7,3,2,2,,180
4,7,3,2,4,,200
4,7,3,3,1,,200
4,7,3,3,1,2,200
4,7,3,3,4,,200
4,7,3,3,4,,200
4,7,3,3,4,,200
4,7,3,3,4,,200
4,7,3,3,4,,200
4,7,3,3,4,2,200
4,7,4,1,4,,200
4,7,4,2,1,,200
4,7,4,2,4,,220
4,7,4,3,1,,230
4,7,4,3,1,,230
4,7,4,4,1,,230
4,7,4,4,1,,230
4,7,4,4,1,2,230
4,7,4,4,1,2,230
4,7,4,4,1,2,250
4,7,4,4,1,2,250
4,7,4,4,1,4,270
4,7,4,4,2,,280
4,7,4,4,2,,300
4,7,4,4,2,,300
4,7,4,4,2,,300
4,7,4,4,2,1,300
4,7,4,4,2,1,300
4,7,4,4,2,1,300
4,7,4,4,4,,300
4,7,4,4,4,2,300
4,7,4,5,2,,300
4,7,4,5,2,1,35
4,7,5,4,2,1,400
4,7,5,5,1,4,400
4,7,5,5,2,1,50
4,7,5,5,2,1,50
4,7,5,5,4,,500
4,7,5,6,2,4,500
4,7,6,4,2,1,500
4,7,6,6,4,1,70
4,8,3,3,2,1,100
4,8,3,5,1,2,100
4,8,4,2,1,4,100
4,8,4,3,1,,100
4,8,4,3,1,,100
4,8,4,3,1,,100
4,8,4,3,1,,100
4,8,4,3,1,,100
4,8,4,3,1,2,110
4,8,4,3,1,2,150
4,8,4,3,1,2,150
4,8,4,3,1,2,150
4,8,4,3,1,4,150
4,8,4,3,1,4,150
4,8,4,3,2,1,150
4,8,4,3,2,1,150
4,8,4,3,2,1,150
4,8,4,4,1,,160
4,8,4,4,1,,160
4,8,4,4,1,,180
4,8,4,4,1,2,180
4,8,4,4,1,2,190
4,8,4,4,1,2,20
4,8,4,4,1,2,20
4,8,4,4,1,2,200
4,8,4,4,1,2,200
4,8,4,4,1,2,200
4,8,4,4,1,2,200
4,8,4,4,1,2,200
4,8,4,4,2,1,200
4,8,4,4,2,1,200
4,8,4,4,2,1,200
4,8,4,4,4,,200
4,8,4,4,4,1,250
4,8,4,5,1,,250
4,8,5,2,1,,250
4,8,5,3,1,,250
4,8,5,3,2,1,250
4,8,5,3,2,1,250
4,8,5,4,1,,300
4,8,5,4,1,,300
4,8,5,4,1,,300
4,8,5,4,1,2,300
4,8,5,4,1,2,350
4,8,5,4,2,1,350
4,8,5,4,2,1,400
4,8,5,5,1,2,400
4,8,5,5,1,2,400
4,8,5,5,2,1,400
4,8,5,5,2,1,50
4,8,5,6,1,2,700
4,8,5,6,1,2,75
4,8,6,4,1,,90
4,9,2,2,1,,0
4,9,3,2,4,,100
4,9,3,3,1,2,100
4,9,3,3,1,2,100
4,9,3,3,2,,100
4,9,3,4,1,2,100
4,9,3,4,1,2,100
4,9,4,3,1,,100
4,9,4,4,1,,180
4,9,4,4,1,,200
